"Time","Hour_light","Temp_Air","Temp_Water","light_intensity","Tide_Status","Temp","tide_ID","Profile"
2024-07-19 23:00:00,"23:00",18.6079937617302,18,0,"High_Tide",18,1,"1721430000-18010000"
2024-07-20,"00:00",18.249523766482,18,0,"High_Tide",18,1,"1721433600-18010000"
2024-07-20 01:00:00,"01:00",18.0444200074602,18,0,"High_Tide",18,1,"1721437200-18010000"
2024-07-20 02:00:00,"02:00",18.0066599668922,18,0,"High_Tide",18,1,"1721440800-18010000"
2024-07-20 03:00:00,"03:00",18.1388169291413,18,0,"High_Tide",18,1,"1721444400-18010000"
2024-07-20 04:00:00,"04:00",18.4318846156298,18,0,"High_Tide",18,1,"1721448000-18010000"
2024-07-20 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,2,"1721448060-18010000"
2024-07-20 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,2,"1721451600-18010000"
2024-07-20 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,2,"1721455200-18010000"
2024-07-20 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,2,"1721458800-18010180"
2024-07-20 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,2,"1721462400-18010410"
2024-07-20 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,2,"1721466000-18010630"
2024-07-20 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,2,"1721469600-18010820"
2024-07-20 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,3,"1721469660-18010820"
2024-07-20 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"High_Tide",18,3,"1721473200-18010970"
2024-07-20 12:00:00,"12:00",22.750476233518,18,100,"High_Tide",18,3,"1721476800-18011000"
2024-07-20 13:00:00,"13:00",22.9555799925398,18,100,"High_Tide",18,3,"1721480400-18011000"
2024-07-20 14:00:00,"14:00",22.9933400331078,18,100,"High_Tide",18,3,"1721484000-18011000"
2024-07-20 15:00:00,"15:00",22.8611830708587,18,100,"High_Tide",18,3,"1721487600-18011000"
2024-07-20 16:00:00,"16:00",22.5681153843702,18,100,"High_Tide",18,3,"1721491200-18011000"
2024-07-20 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,4,"1721491260-18011000"
2024-07-20 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,4,"1721494800-18011000"
2024-07-20 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,4,"1721498400-18010860"
2024-07-20 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,4,"1721502000-18010680"
2024-07-20 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,4,"1721505600-18010470"
2024-07-20 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,4,"1721509200-18010240"
2024-07-20 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,4,"1721512800-18010000"
2024-07-20 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,5,"1721512860-18010000"
2024-07-20 23:00:00,"23:00",18.6079937617302,18,0,"High_Tide",18,5,"1721516400-18010000"
2024-07-21,"00:00",18.249523766482,18,0,"High_Tide",18,5,"1721520000-18010000"
2024-07-21 01:00:00,"01:00",18.0444200074602,18,0,"High_Tide",18,5,"1721523600-18010000"
2024-07-21 02:00:00,"02:00",18.0066599668922,18,0,"High_Tide",18,5,"1721527200-18010000"
2024-07-21 03:00:00,"03:00",18.1388169291413,18,0,"High_Tide",18,5,"1721530800-18010000"
2024-07-21 04:00:00,"04:00",18.4318846156298,18,0,"High_Tide",18,5,"1721534400-18010000"
2024-07-21 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,6,"1721534460-18010000"
2024-07-21 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,6,"1721538000-18010000"
2024-07-21 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,6,"1721541600-18010000"
2024-07-21 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,6,"1721545200-18010180"
2024-07-21 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,6,"1721548800-18010410"
2024-07-21 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,6,"1721552400-18010630"
2024-07-21 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,6,"1721556000-18010820"
2024-07-21 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,7,"1721556060-18010820"
2024-07-21 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"High_Tide",18,7,"1721559600-18010970"
2024-07-21 12:00:00,"12:00",22.750476233518,18,100,"High_Tide",18,7,"1721563200-18011000"
2024-07-21 13:00:00,"13:00",22.9555799925398,18,100,"High_Tide",18,7,"1721566800-18011000"
2024-07-21 14:00:00,"14:00",22.9933400331078,18,100,"High_Tide",18,7,"1721570400-18011000"
2024-07-21 15:00:00,"15:00",22.8611830708587,18,100,"High_Tide",18,7,"1721574000-18011000"
2024-07-21 16:00:00,"16:00",22.5681153843702,18,100,"High_Tide",18,7,"1721577600-18011000"
2024-07-21 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,8,"1721577660-18011000"
2024-07-21 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,8,"1721581200-18011000"
2024-07-21 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,8,"1721584800-18010860"
2024-07-21 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,8,"1721588400-18010680"
2024-07-21 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,8,"1721592000-18010470"
2024-07-21 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,8,"1721595600-18010240"
2024-07-21 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,8,"1721599200-18010000"
2024-07-21 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,9,"1721599260-18010000"
2024-07-21 23:00:00,"23:00",18.6079937617302,18,0,"High_Tide",18,9,"1721602800-18010000"
2024-07-22,"00:00",18.249523766482,18,0,"High_Tide",18,9,"1721606400-18010000"
2024-07-22 01:00:00,"01:00",18.0444200074602,18,0,"High_Tide",18,9,"1721610000-18010000"
2024-07-22 02:00:00,"02:00",18.0066599668922,18,0,"High_Tide",18,9,"1721613600-18010000"
2024-07-22 03:00:00,"03:00",18.1388169291413,18,0,"High_Tide",18,9,"1721617200-18010000"
2024-07-22 04:00:00,"04:00",18.4318846156298,18,0,"High_Tide",18,9,"1721620800-18010000"
2024-07-22 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,10,"1721620860-18010000"
2024-07-22 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,10,"1721624400-18010000"
2024-07-22 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,10,"1721628000-18010000"
2024-07-22 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,10,"1721631600-18010180"
2024-07-22 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,10,"1721635200-18010410"
2024-07-22 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,10,"1721638800-18010630"
2024-07-22 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,10,"1721642400-18010820"
2024-07-22 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"Low_Tide",21.9045991445717,11,"1721642460-21900820"
2024-07-22 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"Low_Tide",22.3920062382698,11,"1721646000-22400970"
2024-07-22 12:00:00,"12:00",22.750476233518,18,100,"Low_Tide",22.750476233518,11,"1721649600-22801000"
2024-07-22 13:00:00,"13:00",22.9555799925398,18,100,"Low_Tide",22.9555799925398,11,"1721653200-23001000"
2024-07-22 14:00:00,"14:00",22.9933400331078,18,100,"Low_Tide",22.9933400331078,11,"1721656800-23001000"
2024-07-22 15:00:00,"15:00",22.8611830708587,18,100,"Low_Tide",22.8611830708587,11,"1721660400-22901000"
2024-07-22 16:00:00,"16:00",22.5681153843702,18,100,"Low_Tide",22.5681153843702,11,"1721664000-22601000"
2024-07-22 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,12,"1721664060-18011000"
2024-07-22 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,12,"1721667600-18011000"
2024-07-22 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,12,"1721671200-18010860"
2024-07-22 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,12,"1721674800-18010680"
2024-07-22 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,12,"1721678400-18010470"
2024-07-22 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,12,"1721682000-18010240"
2024-07-22 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,12,"1721685600-18010000"
2024-07-22 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"Low_Tide",19.0954008554283,13,"1721685660-19100000"
2024-07-22 23:00:00,"23:00",18.6079937617302,18,0,"Low_Tide",18.6079937617302,13,"1721689200-18600000"
2024-07-23,"00:00",18.249523766482,18,0,"Low_Tide",18.249523766482,13,"1721692800-18200000"
2024-07-23 01:00:00,"01:00",18.0444200074602,18,0,"Low_Tide",18.0444200074602,13,"1721696400-18000000"
2024-07-23 02:00:00,"02:00",18.0066599668922,18,0,"Low_Tide",18.0066599668922,13,"1721700000-18000000"
2024-07-23 03:00:00,"03:00",18.1388169291413,18,0,"Low_Tide",18.1388169291413,13,"1721703600-18100000"
2024-07-23 04:00:00,"04:00",18.4318846156298,18,0,"Low_Tide",18.4318846156298,13,"1721707200-18400000"
2024-07-23 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,14,"1721707260-18010000"
2024-07-23 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,14,"1721710800-18010000"
2024-07-23 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,14,"1721714400-18010000"
2024-07-23 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,14,"1721718000-18010180"
2024-07-23 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,14,"1721721600-18010410"
2024-07-23 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,14,"1721725200-18010630"
2024-07-23 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,14,"1721728800-18010820"
2024-07-23 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"Low_Tide",21.9045991445717,15,"1721728860-21900820"
2024-07-23 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"Low_Tide",22.3920062382698,15,"1721732400-22400970"
2024-07-23 12:00:00,"12:00",22.750476233518,18,100,"Low_Tide",22.750476233518,15,"1721736000-22801000"
2024-07-23 13:00:00,"13:00",22.9555799925398,18,100,"Low_Tide",22.9555799925398,15,"1721739600-23001000"
2024-07-23 14:00:00,"14:00",22.9933400331078,18,100,"Low_Tide",22.9933400331078,15,"1721743200-23001000"
2024-07-23 15:00:00,"15:00",22.8611830708587,18,100,"Low_Tide",22.8611830708587,15,"1721746800-22901000"
2024-07-23 16:00:00,"16:00",22.5681153843702,18,100,"Low_Tide",22.5681153843702,15,"1721750400-22601000"
2024-07-23 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,16,"1721750460-18011000"
2024-07-23 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,16,"1721754000-18011000"
2024-07-23 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,16,"1721757600-18010860"
2024-07-23 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,16,"1721761200-18010680"
2024-07-23 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,16,"1721764800-18010470"
2024-07-23 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,16,"1721768400-18010240"
2024-07-23 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,16,"1721772000-18010000"
2024-07-23 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"Low_Tide",19.0954008554283,17,"1721772060-19100000"
2024-07-23 23:00:00,"23:00",18.6079937617302,18,0,"Low_Tide",18.6079937617302,17,"1721775600-18600000"
2024-07-24,"00:00",18.249523766482,18,0,"Low_Tide",18.249523766482,17,"1721779200-18200000"
2024-07-24 01:00:00,"01:00",18.0444200074602,18,0,"Low_Tide",18.0444200074602,17,"1721782800-18000000"
2024-07-24 02:00:00,"02:00",18.0066599668922,18,0,"Low_Tide",18.0066599668922,17,"1721786400-18000000"
2024-07-24 03:00:00,"03:00",18.1388169291413,18,0,"Low_Tide",18.1388169291413,17,"1721790000-18100000"
2024-07-24 04:00:00,"04:00",18.4318846156298,18,0,"Low_Tide",18.4318846156298,17,"1721793600-18400000"
2024-07-24 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,18,"1721793660-18010000"
2024-07-24 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,18,"1721797200-18010000"
2024-07-24 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,18,"1721800800-18010000"
2024-07-24 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,18,"1721804400-18010180"
2024-07-24 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,18,"1721808000-18010410"
2024-07-24 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,18,"1721811600-18010630"
2024-07-24 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,18,"1721815200-18010820"
2024-07-24 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"Low_Tide",21.9045991445717,19,"1721815260-21900820"
2024-07-24 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"Low_Tide",22.3920062382698,19,"1721818800-22400970"
2024-07-24 12:00:00,"12:00",22.750476233518,18,100,"Low_Tide",22.750476233518,19,"1721822400-22801000"
2024-07-24 13:00:00,"13:00",22.9555799925398,18,100,"Low_Tide",22.9555799925398,19,"1721826000-23001000"
2024-07-24 14:00:00,"14:00",22.9933400331078,18,100,"Low_Tide",22.9933400331078,19,"1721829600-23001000"
2024-07-24 15:00:00,"15:00",22.8611830708587,18,100,"Low_Tide",22.8611830708587,19,"1721833200-22901000"
2024-07-24 16:00:00,"16:00",22.5681153843702,18,100,"Low_Tide",22.5681153843702,19,"1721836800-22601000"
2024-07-24 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,20,"1721836860-18011000"
2024-07-24 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,20,"1721840400-18011000"
2024-07-24 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,20,"1721844000-18010860"
2024-07-24 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,20,"1721847600-18010680"
2024-07-24 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,20,"1721851200-18010470"
2024-07-24 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,20,"1721854800-18010240"
2024-07-24 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,20,"1721858400-18010000"
2024-07-24 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"Low_Tide",19.0954008554283,21,"1721858460-19100000"
2024-07-24 23:00:00,"23:00",18.6079937617302,18,0,"Low_Tide",18.6079937617302,21,"1721862000-18600000"
2024-07-25,"00:00",18.249523766482,18,0,"Low_Tide",18.249523766482,21,"1721865600-18200000"
2024-07-25 01:00:00,"01:00",18.0444200074602,18,0,"Low_Tide",18.0444200074602,21,"1721869200-18000000"
2024-07-25 02:00:00,"02:00",18.0066599668922,18,0,"Low_Tide",18.0066599668922,21,"1721872800-18000000"
2024-07-25 03:00:00,"03:00",18.1388169291413,18,0,"Low_Tide",18.1388169291413,21,"1721876400-18100000"
2024-07-25 04:00:00,"04:00",18.4318846156298,18,0,"Low_Tide",18.4318846156298,21,"1721880000-18400000"
2024-07-25 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,22,"1721880060-18010000"
2024-07-25 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,22,"1721883600-18010000"
2024-07-25 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,22,"1721887200-18010000"
2024-07-25 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,22,"1721890800-18010180"
2024-07-25 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,22,"1721894400-18010410"
2024-07-25 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,22,"1721898000-18010630"
2024-07-25 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,22,"1721901600-18010820"
2024-07-25 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"Low_Tide",21.9045991445717,23,"1721901660-21900820"
2024-07-25 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"Low_Tide",22.3920062382698,23,"1721905200-22400970"
2024-07-25 12:00:00,"12:00",22.750476233518,18,100,"Low_Tide",22.750476233518,23,"1721908800-22801000"
2024-07-25 13:00:00,"13:00",22.9555799925398,18,100,"Low_Tide",22.9555799925398,23,"1721912400-23001000"
2024-07-25 14:00:00,"14:00",22.9933400331078,18,100,"Low_Tide",22.9933400331078,23,"1721916000-23001000"
2024-07-25 15:00:00,"15:00",22.8611830708587,18,100,"Low_Tide",22.8611830708587,23,"1721919600-22901000"
2024-07-25 16:00:00,"16:00",22.5681153843702,18,100,"Low_Tide",22.5681153843702,23,"1721923200-22601000"
2024-07-25 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,24,"1721923260-18011000"
2024-07-25 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,24,"1721926800-18011000"
2024-07-25 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,24,"1721930400-18010860"
2024-07-25 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,24,"1721934000-18010680"
2024-07-25 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,24,"1721937600-18010470"
2024-07-25 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,24,"1721941200-18010240"
2024-07-25 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,24,"1721944800-18010000"
2024-07-25 22:01:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"Low_Tide",19.0954008554283,25,"1721944860-19100000"
2024-07-25 23:00:00,"23:00",18.6079937617302,18,0,"Low_Tide",18.6079937617302,25,"1721948400-18600000"
2024-07-26,"00:00",18.249523766482,18,0,"Low_Tide",18.249523766482,25,"1721952000-18200000"
2024-07-26 01:00:00,"01:00",18.0444200074602,18,0,"Low_Tide",18.0444200074602,25,"1721955600-18000000"
2024-07-26 02:00:00,"02:00",18.0066599668922,18,0,"Low_Tide",18.0066599668922,25,"1721959200-18000000"
2024-07-26 03:00:00,"03:00",18.1388169291413,18,0,"Low_Tide",18.1388169291413,25,"1721962800-18100000"
2024-07-26 04:00:00,"04:00",18.4318846156298,18,0,"Low_Tide",18.4318846156298,25,"1721966400-18400000"
2024-07-26 04:01:00,"04:00",18.4318846156298,18,0,"High_Tide",18,26,"1721966460-18010000"
2024-07-26 05:00:00,"05:00",18.865890947841,18,0,"High_Tide",18,26,"1721970000-18010000"
2024-07-26 06:00:00,"06:00",19.4112591114638,18,0,"High_Tide",18,26,"1721973600-18010000"
2024-07-26 07:00:00,"07:00",20.0308231674111,18,17.8850719411409,"High_Tide",18,26,"1721977200-18010180"
2024-07-26 08:00:00,"08:00",20.6823608491479,18,41.0424171990803,"High_Tide",18,26,"1721980800-18010410"
2024-07-26 09:00:00,"09:00",21.3214709403808,18,62.5722244055398,"High_Tide",18,26,"1721984400-18010630"
2024-07-26 10:00:00,"10:00",21.9045991445717,18,81.6207285325103,"High_Tide",18,26,"1721988000-18010820"
2024-07-26 10:01:00,"10:00",21.9045991445717,18,81.6207285325103,"Low_Tide",21.9045991445717,27,"1721988060-21900820"
2024-07-26 11:00:00,"11:00",22.3920062382698,18,97.4325606859028,"Low_Tide",22.3920062382698,27,"1721991600-22400970"
2024-07-26 12:00:00,"12:00",22.750476233518,18,100,"Low_Tide",22.750476233518,27,"1721995200-22801000"
2024-07-26 13:00:00,"13:00",22.9555799925398,18,100,"Low_Tide",22.9555799925398,27,"1721998800-23001000"
2024-07-26 14:00:00,"14:00",22.9933400331078,18,100,"Low_Tide",22.9933400331078,27,"1722002400-23001000"
2024-07-26 15:00:00,"15:00",22.8611830708587,18,100,"Low_Tide",22.8611830708587,27,"1722006000-22901000"
2024-07-26 16:00:00,"16:00",22.5681153843702,18,100,"Low_Tide",22.5681153843702,27,"1722009600-22601000"
2024-07-26 16:01:00,"16:00",22.5681153843702,18,100,"High_Tide",18,28,"1722009660-18011000"
2024-07-26 17:00:00,"17:00",22.134109052159,18,100,"High_Tide",18,28,"1722013200-18011000"
2024-07-26 18:00:00,"18:00",21.5887408885362,18,85.9040219111662,"High_Tide",18,28,"1722016800-18010860"
2024-07-26 19:00:00,"19:00",20.9691768325889,18,67.5984069676346,"High_Tide",18,28,"1722020400-18010680"
2024-07-26 20:00:00,"20:00",20.3176391508521,18,46.6121755529634,"High_Tide",18,28,"1722024000-18010470"
2024-07-26 21:00:00,"21:00",19.6785290596192,18,23.7775371839277,"High_Tide",18,28,"1722027600-18010240"
2024-07-26 22:00:00,"22:00",19.0954008554283,18,1.46952762458685e-14,"High_Tide",18,28,"1722031200-18010000"
2024-07-26 23:00:00,"23:00",18.6079937617302,18,0,"High_Tide",18,28,"1722034800-18010000"
